date,mean_positive,mean_neutral,mean_negative
2021-01-28,0.374806437800052,0.3328085299305342,0.2923850308241392
2021-01-29,0.17845341819734736,0.3966174237026527,0.42492915962010225
2021-02-01,0.31334766439556405,0.36674887000479633,0.3199034613606436
2021-02-02,0.27799272182088364,0.35942720756100455,0.36258007061331304
2021-02-03,0.39374164081376467,0.30335970727791156,0.3028986544515744
2021-02-04,0.26187912763891985,0.37369685999682034,0.36442400541773984
2021-02-05,0.44551731306399134,0.28417678549877096,0.2703059082267549
2021-02-08,0.19708034692125187,0.4035089012856285,0.39941074990977843
2021-02-09,0.39935040427795077,0.33783153943566036,0.2628180569436179
2021-02-10,0.4036288974827339,0.3267049633293219,0.2696661374285729
2021-02-11,0.2905413619561519,0.47985531597734415,0.2296033219064256
2021-02-12,0.23357805007754043,0.48497658292331003,0.2814453617345611
2021-02-16,0.4238976073476455,0.32376027718244926,0.2523421105551872
2021-02-17,0.4018115417777669,0.32031717552010186,0.27787128657502
2021-02-18,0.31873876154985864,0.32725678069464736,0.3540044574942706
2021-02-19,0.24829630852189094,0.45703792275661337,0.29466576281757584
2021-02-22,0.2856336780864866,0.4266677973573822,0.28769852725787637
2021-02-23,0.3112975759133504,0.47267325165379676,0.21602916890639293
2021-02-24,0.33896235024617777,0.3697106779210407,0.29132697529652035
2021-02-25,0.4141144780321778,0.32148888890654154,0.26439663419109144
2021-02-26,0.41821576089181595,0.3190189700052231,0.2627652755863246
2021-03-01,0.39562901721806354,0.21177101280066044,0.3925999748717381
2021-03-02,0.36463336248010486,0.37651028464558584,0.2588563517317641
2021-03-03,0.2944649017581496,0.3207434512053207,0.384791649897326
2021-03-04,0.35910528184487533,0.36995812566189373,0.27093659431922595
2021-03-05,0.33402784751437964,0.34152782801394155,0.32444432652823324
2021-03-08,0.4384580204938181,0.28388199873420533,0.27765997973212225
2021-03-09,0.4063371842920386,0.1575043407141592,0.43615845916856455
2021-03-10,0.31004292413012935,0.3208587578341516,0.3690983161461618
2021-03-11,0.4647571130723796,0.19786194411594482,0.3373809424032941
2021-03-12,0.416598124052546,0.26197131555865877,0.3214305598536995
2021-03-15,0.36698954669806744,0.28103293780830524,0.3519775114166639
2021-03-16,0.3319136888661517,0.3639062068632616,0.304180107587568
2021-03-17,0.404164950559705,0.3747323788979081,0.22110266813226495
2021-03-18,0.5011916364976656,0.29281808939753423,0.2059902722430514
2021-03-19,0.3804513905705422,0.31370254825359845,0.3058460597845798
2021-03-22,0.30580879426373875,0.48900164464097573,0.20518955963912616
2021-03-23,0.31124772841088344,0.41513465196845295,0.2736176226141839
2021-03-24,0.35382789010059434,0.29374643458468175,0.35242567482715015
2021-03-25,0.38756621097930816,0.29126119579999826,0.3211725865031302
2021-03-26,0.27713329916070656,0.32225895556952056,0.4006077470923346
2021-03-29,0.2123510705494434,0.302991191829593,0.484657731604635
2021-03-30,0.36198985535952,0.3695045247380753,0.2685056223314396
2021-03-31,0.20559395887284423,0.326261116615197,0.4681449251736879
2021-04-01,0.12198304073917199,0.3994691040366888,0.47854783632810377
2021-04-02,0.30131466203999213,0.26881537286153834,0.42986996337114014
2021-04-05,0.3906176908103599,0.33757108931718693,0.27181122525410967
2021-04-06,0.2449214083574498,0.3605991516598089,0.39447942971762623
2021-04-07,0.3838742396994789,0.28166192069899504,0.3344638384983778
2021-04-08,0.43892843022531275,0.3175604057956243,0.24351116880400378
2021-04-09,0.3348932495458752,0.37161348023779306,0.2934932662886648
2021-04-12,0.2985339353471223,0.3761882938858117,0.3252777693402438
2021-04-13,0.39975034288646655,0.36828899448961827,0.23196066641672092
2021-04-14,0.21448407541079728,0.5086522300045162,0.2768636852853917
2021-04-15,0.34033192237465715,0.3515329886513704,0.3081350924488225
2021-04-16,0.2812723531853408,0.315731265532147,0.4029963900580218
2021-04-19,0.39238703943127473,0.2947349923283429,0.3128779651941769
2021-04-20,0.33007921310543775,0.21659949922181815,0.45332129325322473
2021-04-21,0.29888437547393376,0.5120808571617228,0.18903476578278153
2021-04-22,0.34531961284034884,0.2521528803616691,0.40252750371776264
2021-04-23,0.40113843986813463,0.3247049231211986,0.27415662383281103
2021-04-26,0.3131772914182177,0.3070709351743015,0.3797517710931928
2021-04-27,0.3488818194798063,0.29916856148996107,0.3519496141698869
2021-04-28,0.36398386098332663,0.3834639446819243,0.2525521971049359
2021-04-29,0.4200959492347665,0.3209265693271668,0.25897747983117203
2021-04-30,0.3234955451966432,0.33792088029306844,0.33858357153338964
2021-05-04,0.32761890486498085,0.32629780234078193,0.3460832960227968
2021-05-05,0.3288083880802834,0.37907485433573335,0.29211675733635106
2021-05-06,0.35898159852572104,0.32205936298704646,0.31895904195678854
2021-05-10,0.44442213727674174,0.34092241138272805,0.21465545269030803
2021-05-11,0.21748858104771887,0.4341366755946769,0.3483747466386518
2021-05-12,0.28813533846644207,0.49208819210374655,0.21977646749588375
2021-05-13,0.3773423536239381,0.307743732102215,0.31491391666208185
2021-05-14,0.29429487357170203,0.42938184338519836,0.2763232899897464
2021-05-17,0.3374400354240741,0.30449092057354255,0.3580690412579406
2021-05-18,0.3775277194371312,0.392015541548664,0.23045673505771522
2021-05-19,0.26425311875043034,0.48360556920924747,0.2521413119902925
2021-05-20,0.3476271640776822,0.29213950271182937,0.3602333352818918
2021-05-21,0.45588158838606124,0.3246719348205564,0.21944649202826744
2021-05-24,0.21390130644431338,0.1018904821248725,0.6842082160292193
2021-05-25,0.29943709440536664,0.35061874807018373,0.3499441599300466
2021-05-26,0.4926006674646782,0.25051791106241533,0.2568814225149284
2021-05-27,0.36797600398644553,0.286077429873621,0.3459465651663889
2021-05-28,0.24843727801502793,0.3431068824746372,0.40845584402129825
2021-05-31,0.4418727903401739,0.23059129309579587,0.3275359139208377
2021-06-01,0.14704756797194968,0.37688158693958773,0.4760708507859839
2021-06-02,0.2517274254508899,0.350094873893948,0.39817770056744345
2021-06-03,0.21573554399479497,0.35229870723634327,0.4319657480090651
2021-06-04,0.39439153043665076,0.33140995414535596,0.274198516221184
2021-06-08,0.20206225956287968,0.35943577116738784,0.43850196700077504
2021-06-09,0.3640436456854128,0.25451184173940194,0.38144451353259595
2021-06-10,0.26916265411270024,0.35957628559420696,0.3712610595320737
2021-06-11,0.32708140204350067,0.3628857848441393,0.31003280973711705
2021-06-14,0.37375848962945696,0.32107156986062374,0.30516993911189405
2021-06-15,0.35025090738688264,0.29893287443923466,0.3508162163540807
2021-06-16,0.3518198490452893,0.3514401560760565,0.29673999727068406
2021-06-17,0.3664278256150997,0.38879971786535605,0.24477245678725712
2021-06-18,0.2807678258443487,0.4491785502034925,0.27005362420389073
2021-06-21,0.34593675603814156,0.35056520695892307,0.30349803890943683
2021-06-22,0.35366864238597434,0.2973548362146849,0.34897652335674983
2021-06-23,0.43596532005384975,0.27475933745743375,0.2892753459611306
2021-06-24,0.31474131802215793,0.34198822404947243,0.3432704605400808
2021-06-25,0.36929641499569704,0.2545011057416558,0.37620247453033023
2021-06-28,0.39643082439966953,0.3350802976780307,0.26848888042480634
2021-06-29,0.23024563313779933,0.37424979724325874,0.3955045649206852
2021-06-30,0.3008430498079741,0.2919315963028491,0.40722535337428395
2021-07-02,0.31215965553087177,0.29327680203995093,0.3945635456580117
2021-07-05,0.3588635885445541,0.3285360873977941,0.3126003287477013
2021-07-06,0.32203907819630734,0.3753562025192178,0.3026047194890889
2021-07-07,0.3409548058557347,0.29159565384278613,0.3674495358931399
2021-07-08,0.26971264785033466,0.4832002561707683,0.24708709934443626
2021-07-12,0.1955177960501292,0.22902290084506277,0.5754593076719915
2021-07-13,0.46846983422013844,0.2594545696495147,0.27207560660971897
2021-07-14,0.34780053681097967,0.3397639087490254,0.3124355524559042
2021-07-15,0.3523538217185627,0.32838853536285745,0.31925763684449543
2021-07-16,0.44000194617569593,0.37124397128685444,0.18875407903356217
2021-07-19,0.4145213838510453,0.27392986545510134,0.31154875116443537
2021-07-20,0.24661059594271997,0.4467788912159832,0.30661049475403207
2021-07-21,0.31303165283047574,0.4020516938203406,0.2849166562703554
2021-07-22,0.291767227341609,0.3847844084406508,0.32344836129070625
2021-07-23,0.3596701612396466,0.3183929649870292,0.3219368711112309
2021-07-26,0.34284583792620504,0.4207431712357518,0.2364109931395197
2021-07-27,0.4442098675245485,0.16208262618835242,0.3937075050706161
2021-07-28,0.34553595547601407,0.3659410631939938,0.28852298121640524
2021-07-29,0.3326900019160992,0.2973965320413381,0.36991346675642767
2021-07-30,0.2983374028830632,0.27356046492607633,0.4281021378858169
2021-08-02,0.3091504124276945,0.3209953245258134,0.3698542617426111
2021-08-03,0.2821824220384899,0.42775803675889607,0.290059535319298
2021-08-04,0.36366873640889763,0.3648653011091703,0.2714659597174278
2021-08-05,0.3223251534359725,0.36790969624003256,0.3097651497831687
2021-08-06,0.4052926033618884,0.32211680267960124,0.2725906019864495
2021-08-09,0.37998255503328343,0.2558575962961654,0.36415983448805034
2021-08-12,0.3743504610747524,0.2829225228605888,0.3427270140593177
2021-08-13,0.2954912550399391,0.30506195021104987,0.3994467974036596
2021-08-16,0.2399807588731652,0.24891657091245767,0.5111026708957016
2021-08-17,0.3191186676182249,0.40842115572811205,0.2724601716719212
2021-08-18,0.3071307018609364,0.4609838935339856,0.23188540474728697
2021-08-19,0.3560263259550837,0.3149353248942044,0.329038352248833
2021-08-20,0.298770285868303,0.21621951133329725,0.48501020032710596
2021-08-23,0.35341626928268893,0.3521283837082539,0.29445534017260955
2021-08-24,0.4607776901228171,0.29975796122624376,0.2394643578459235
2021-08-25,0.3538310599027941,0.32182424551938504,0.3243446978235061
2021-08-26,0.3581289844766197,0.34852851695984244,0.29334249782409605
2021-08-27,0.28552248462862767,0.37273821759963616,0.34173929739705095
2021-08-30,0.4034472703610091,0.380963992820375,0.21558873403382386
2021-08-31,0.4545487471777334,0.24963488023131888,0.2958163656134198
2021-09-01,0.3175839207768626,0.40439099470612244,0.2780250898959911
2021-09-02,0.3273268914024811,0.28183352993025135,0.39083958383416756
2021-09-03,0.3837239207254843,0.41084352958135917,0.20543256364563495
2021-09-06,0.41149080580783753,0.3546792997499381,0.23382988791428222
2021-09-07,0.31746738414980596,0.26395287359746283,0.4185797507492018
2021-09-08,0.2728414681389866,0.3604268674540607,0.3667316625015807
2021-09-09,0.40030810080953266,0.17499493407904046,0.42469696929362005
2021-09-10,0.3485006669276737,0.3454994346515916,0.3059999001697271
2021-09-13,0.27648780530594946,0.29220664676845126,0.43130554395008003
2021-09-15,0.36361700391489415,0.3062043821489892,0.3301786128512154
2021-09-16,0.3201183016189197,0.24006585546330303,0.4398158413515292
2021-09-17,0.35006318470825337,0.26797825663006913,0.3819585568327961
2021-09-20,0.3065935971910348,0.2737179438532969,0.4196884607431356
2021-09-21,0.3545008542063909,0.38391464129369723,0.2615845096445635
2021-09-22,0.3188925240107194,0.35177695823902416,0.3293305167999763
2021-09-23,0.417287598577452,0.355189676759447,0.22752272568429313
2021-09-24,0.29135584111850943,0.45982542190573206,0.2488187364578358
2021-09-27,0.42241068566544354,0.22341723484391335,0.3541720839133999
2021-09-28,0.2067587996630702,0.4995089592184216,0.29373224178995677
2021-09-29,0.3208020388882278,0.364251542319287,0.314946418171023
2021-09-30,0.4547623201243698,0.29245659285295084,0.2527810912005858
2021-10-01,0.3623333686454913,0.36974742366319996,0.2679192118195909
2021-10-04,0.2598603463952914,0.3551550663124021,0.3849845878031838
2021-10-05,0.2506942724160267,0.3395967619324796,0.4097089611780704
2021-10-06,0.387181173738155,0.389962194096588,0.22285662737978876
2021-10-07,0.3172244730919439,0.34543826328610705,0.3373372559856326
2021-10-08,0.49758503839705887,0.20642729866670848,0.2959876497629629
2021-10-11,0.35146316329734334,0.373426352231572,0.27511048518084696
2021-10-12,0.3552103368961452,0.36882176833787855,0.2759678952261399
2021-10-13,0.4495306439273286,0.3384207377752176,0.21204862104931807
2021-10-14,0.3271439747171286,0.31821803168901786,0.35463800277847934
2021-10-15,0.4641250657721068,0.27727282763637123,0.25860210336546574
2021-10-18,0.41322150824624526,0.4289948472230581,0.1577836487956486
2021-10-19,0.48040095252649606,0.3491642039470135,0.1704348435930589
2021-10-20,0.35638406892432273,0.3816281572103835,0.26198777684074126
2021-10-21,0.375345190789521,0.3424754319681915,0.2821793741472097
2021-10-22,0.33893634521185256,0.40695104408454025,0.25411261279407865
2021-10-25,0.333688453174629,0.4240297619893997,0.2422817833767379
2021-10-26,0.34884616021565523,0.3288462739781525,0.3223075685934893
2021-10-27,0.3395854966509178,0.42702596385279745,0.23338854167322023
2021-10-28,0.3642212818523811,0.3452056420484163,0.2905730799012236
2021-10-29,0.3326169289650784,0.427033178386741,0.24034988922393496
2021-11-01,0.42609824764155974,0.3364006018737004,0.2375011498736095
2021-11-02,0.2195802221453587,0.48492066103854614,0.29549911949263274
2021-11-03,0.29933131750775493,0.31578387775027783,0.38488480601554725
2021-11-04,0.3977725943241462,0.32903255523328384,0.2731948474506137
2021-11-05,0.37578253009006485,0.41117988925246174,0.21303758229168449
2021-11-08,0.391171038741875,0.3921014168262056,0.2167275423710921
2021-11-09,0.38210007508537047,0.3541516297176884,0.26374829372907477
2021-11-10,0.3412292202834329,0.4113239102413004,0.24744687345768684
2021-11-11,0.3271238431771257,0.4229770079751649,0.24989914336322444
2021-11-12,0.33099427852311925,0.4218322709151824,0.2471734482832329
2021-11-15,0.3881742409874186,0.2858538531347911,0.32597190769101025
2021-11-16,0.3147198271766741,0.40695050639765157,0.27832966994698843
2021-11-17,0.3958488077566692,0.3915828979954738,0.21256829269976368
2021-11-18,0.3285611458464884,0.4145006503810658,0.2569382088474839
2021-11-19,0.26272324444346123,0.34443714163211575,0.39283961302494724
2021-11-22,0.21184937668784354,0.3370113685157155,0.45113925213459877
2021-11-23,0.15122299143072568,0.4753564336087353,0.37342057406862733
2021-11-24,0.35515720646727383,0.35912257623832233,0.2857202229463103
2021-11-25,0.2223528680104986,0.23704486607758024,0.540602266404788
2021-11-26,0.2797307803702462,0.2592134596856093,0.4610557590956972
2021-11-29,0.4616484394780677,0.2507170761487671,0.2876344794172725
2021-11-30,0.1888557202203406,0.4548356125757305,0.35630867881183
2021-12-01,0.3770281223666632,0.2912979169806269,0.3316739510044758
2021-12-02,0.20502441748537256,0.4004222587490354,0.3945533229094727
2021-12-03,0.20533309144234843,0.46107238807717693,0.33359452161245273
2021-12-06,0.2804866641295647,0.1938088365934447,0.5257044967221159
2021-12-08,0.30791515321731266,0.255681491999192,0.43640336215098546
2021-12-09,0.27009251270578033,0.34144755991721903,0.38845992203012125
2021-12-10,0.3470897228046283,0.3400585024662084,0.3128517727770748
2021-12-13,0.35216796395173816,0.29294208233614466,0.3548899501365169
2021-12-14,0.237569025869201,0.3728960761662192,0.38953490163204946
2021-12-15,0.34078935267030197,0.31159490782696864,0.3476157352581813
2021-12-16,0.30944174920377804,0.36475861739936527,0.3257996321081205
2021-12-17,0.3131900634403657,0.3210545234093674,0.36575541634992725
2021-12-20,0.2638446483169026,0.3586253668568166,0.3775299788400873
2021-12-21,0.26269099499215587,0.3457042756296632,0.39160472781072697
2021-12-22,0.21287290957315336,0.386683197918373,0.4004438895258777
2021-12-23,0.2913226805730163,0.1523136614442092,0.5563636655419099
2021-12-24,0.4110251246551421,0.18573681465790573,0.4032380612318763
2021-12-27,0.2783160681243579,0.14462990605175768,0.5770540332880549
2021-12-28,0.44895784415760087,0.22666735963123227,0.32437479117503154
2021-12-29,0.317181794184268,0.22101164634336856,0.46180654517202463
2021-12-30,0.2531386506202882,0.16558993004118805,0.5812714213602137
2021-12-31,0.2727399303158484,0.30501230924588524,0.42224776340841147
2022-01-03,0.31063261155305166,0.2896652549467537,0.3997021385362106
2022-01-04,0.3486569360335058,0.28674378710038523,0.3645992783781747
2022-01-05,0.3413370415304231,0.4537430211593196,0.2049199445872868
2022-01-06,0.28292539000758443,0.4662484496849812,0.2508261629704215
2022-01-07,0.32546619983838276,0.4185070303936165,0.25602676269179675
2022-01-10,0.31434946486222554,0.3771389408902817,0.3085115928091645
2022-01-11,0.35719416515239333,0.2849371485813139,0.35786868761453905
2022-01-12,0.3698360017475851,0.3548107843100395,0.2753532137387759
2022-01-13,0.3547622931020935,0.35321544461729465,0.29202226394653275
2022-01-14,0.3041609548940093,0.3180212763529619,0.3778177620206058
2022-01-17,0.5875719049202851,0.15832784670630312,0.254100231394123
2022-01-18,0.3275896223328026,0.360493213017519,0.3119171644844714
2022-01-19,0.2739939841850175,0.38421128298187573,0.34179473753830575
2022-01-20,0.30339072165855346,0.3563478814786253,0.3402613949494426
2022-01-21,0.3732743030561416,0.31338510593144625,0.31334059918892215
2022-01-24,0.25576155532933753,0.4266892721800559,0.3175491716072076
2022-01-25,0.22679531666291505,0.4597030354533642,0.3135016433837393
2022-01-26,0.31014514120476955,0.3871356511833267,0.3027192043710105
2022-01-27,0.28003085793715654,0.3660697389479774,0.35389940484198135
2022-01-28,0.32347137469714043,0.4158952485333398,0.26063337576733514
2022-01-31,0.3270548198715605,0.31603719755274684,0.3569079791598285
2022-02-01,0.37601816548362077,0.24938074925596715,0.3746010936369877
2022-02-02,0.3745968046372617,0.2813201849071108,0.34408301016678405
2022-02-03,0.423025591166149,0.2523837063557385,0.32459070125511347
2022-02-04,0.3693491096582438,0.2704628104770161,0.36018807809579095
2022-02-07,0.38565423518535746,0.29437018018614064,0.3199755824341895
2022-02-08,0.3172876516047527,0.33095386806823596,0.3517584782581999
2022-02-09,0.3694523314130331,0.28602149406173,0.3445261719389899
2022-02-10,0.3721264018869798,0.3218221206916127,0.3060514717095562
2022-02-11,0.3087914912414023,0.296357158258699,0.394851348820482
2022-02-14,0.2748210500754023,0.40944785190238,0.3157311027179639
2022-02-15,0.2220122129975767,0.2205157437231339,0.5574720450056004
2022-02-16,0.2784917726936649,0.2926102581238791,0.42889797150623804
2022-02-17,0.25370423449345664,0.43797006929019244,0.3083256963459137
2022-02-18,0.2630055676499575,0.35118453529706106,0.38580989858607084
2022-02-21,0.40532704353323545,0.2513385486951156,0.34333440687764966
2022-02-22,0.3067606440407039,0.2763474288379044,0.41689192630918637
2022-02-23,0.3503630422742341,0.2556445156683941,0.39399244410284145
2022-02-24,0.217685359391866,0.3170549748606644,0.4652596637205869
2022-02-25,0.37346443208367003,0.31165498748836873,0.31488058313542844
2022-02-28,0.2435073812861949,0.3795630692366677,0.37692954656778577
2022-03-01,0.35224411600251027,0.3250707915757457,0.322685092295809
2022-03-02,0.4147874746103854,0.32318829124305687,0.2620242374678474
2022-03-03,0.30008898575458276,0.35127216006399564,0.3486388544630172
2022-03-04,0.40125034397926473,0.32299836156913675,0.2757512905880222
2022-03-08,0.22335979986068424,0.23805588635274136,0.5385843129789715
2022-03-09,0.4299527021736971,0.3617460537604278,0.20830125130535593
2022-03-10,0.2789092411989926,0.4410647565603532,0.2800260003110315
2022-03-11,0.19674236864540237,0.3320991020216271,0.4711585275793022
2022-03-14,0.2885822874235377,0.30818313533328606,0.40323458244716465
2022-03-15,0.22082766569986975,0.4181263852264844,0.36104594773107107
2022-03-16,0.3710016866686211,0.33156790147294546,0.2974304116293282
2022-03-17,0.33916015617917483,0.31481731930589046,0.34602252291380575
2022-03-18,0.3007024383843748,0.3043996286668851,0.39489792867992235
2022-03-21,0.3067153290147467,0.32380876598480757,0.36947590431283567
2022-03-22,0.37381725362293844,0.3230835323599723,0.3030992111385336
2022-03-23,0.3521707586722084,0.34936273035395565,0.2984665082922812
2022-03-24,0.44990255150094594,0.2261708257387467,0.32392661824364666
2022-03-25,0.3377323653598836,0.33574618463138667,0.32652144876466516
2022-03-28,0.26205975503572043,0.42476292980240293,0.3131773178928554
2022-03-29,0.27112272387386893,0.45499962622702883,0.2738776522254814
2022-03-30,0.27480440699252606,0.36825634189324863,0.3569392529718372
2022-03-31,0.31758396684343,0.346956066990327,0.33545996863450217
2022-04-01,0.3483684605638883,0.3389892720351096,0.3126422674548858
2022-04-04,0.2237721104397395,0.2974910828911054,0.4787368036716212
2022-04-05,0.36168531166037404,0.27323573510435833,0.36507894976807453
2022-04-06,0.28660859898217506,0.4089138533477936,0.3044775440710471
2022-04-07,0.25120320483048675,0.3980725957127105,0.35072419850324604
2022-04-08,0.25304725434049424,0.481126543082639,0.26582620775626997
2022-04-11,0.2223916091749916,0.5757723455824211,0.20183604335431246
2022-04-12,0.3958509606155481,0.30988467031738703,0.2942643675871636
2022-04-13,0.38905927558298103,0.25907417867537796,0.351866551321994
2022-04-14,0.2928331957506606,0.367631860881735,0.3395349408718223
2022-04-15,0.24482807746866628,0.3834547790740838,0.3717171556409448
2022-04-18,0.22111135729918016,0.41790794509425,0.3609806959330402
2022-04-19,0.21539709155205355,0.4469015653425642,0.33770134352292536
2022-04-20,0.2881488833572073,0.4027015816338967,0.30914953290357305
2022-04-21,0.33986646513438884,0.27138848687325523,0.38874505019108807
