date,mean_positive,mean_neutral,mean_negative
2020-03-11,0.21024313769661462,0.02682543653421677,0.7629314328615482
2020-06-10,0.08821569459170711,0.6856065522689296,0.22617775403267268
2020-07-09,0.2628298540496164,0.1564323321663211,0.58073782534511
2020-07-20,0.1505360285596301,0.35235103343923885,0.49711293280124663
2020-07-28,0.2662167871063671,0.0914110519644833,0.6423721662002433
2020-07-30,0.18299860547163657,0.5537284556776285,0.2632729387176888
2020-08-05,0.47174096905759405,0.04949227361274617,0.47876676863857676
2020-08-07,0.23073392175137997,0.6489945189096034,0.12027154641691595
2020-08-10,0.3173767071062078,0.35968502130278424,0.322938298875385
2020-08-11,0.45977912914378116,0.29873034226135436,0.2414905197530846
2020-08-12,0.3812276664456086,0.27613483289522783,0.34263749420642853
2020-08-13,0.252439371527483,0.4955202232632372,0.25204040171164604
2020-08-19,0.6179881467483938,0.31579967541620135,0.0662121957167983
2020-08-20,0.22626106664538384,0.2810852337628603,0.4926536940038204
2020-08-25,0.693243402428925,0.20899922233074902,0.09775741472840309
2020-08-26,0.0316521666944027,0.8344648361206055,0.13388298731297255
2020-08-27,0.5056072827761194,0.17854041582904756,0.31585231336898034
2020-08-31,0.1311911710848411,0.4260285956164201,0.4427802587548892
2020-09-01,0.4811663848190892,0.16499070888731615,0.3538429114178085
2020-09-02,0.44898439942626284,0.3283651653211564,0.22265042203038724
2020-09-03,0.2266342641078043,0.3928936093232538,0.38047211879627135
2020-09-04,0.2269398720587289,0.3506899347388202,0.4223701873874595
2020-09-05,0.28944948408099463,0.29291613721571463,0.4176343768265926
2020-09-06,0.22222859826081967,0.43092083319190255,0.34685056515056384
2020-09-07,0.2516937108671277,0.3634933199706232,0.3848129724270637
2020-09-08,0.24904819094130087,0.40334933828724145,0.34760246885308893
2020-09-09,0.27373608314290626,0.36854243383272856,0.3577214838673612
2020-09-10,0.3768640787011273,0.3747934822434458,0.24834243394605793
2020-09-11,0.285218078162501,0.4604410069660243,0.254340918098491
2020-09-12,0.1930085320521051,0.13696860449806011,0.6700228634609751
2020-09-13,0.2630494769525371,0.2748848357017878,0.462065683018567
2020-09-14,0.35010023334045703,0.24500647295655142,0.40489329082938214
2020-09-15,0.38312306881889513,0.2836372803322867,0.33323964946262313
2020-09-16,0.29340297467861975,0.31479434352564123,0.3918026802011379
2020-09-17,0.21339510743903164,0.40629737769981467,0.3803075129364474
2020-09-18,0.1920378800343617,0.37732801711037917,0.4306341034744136
2020-09-19,0.07659044603092803,0.43104141525106215,0.4923681388067072
2020-09-20,0.2836435725323121,0.33247933767531496,0.3838770827585388
2020-09-21,0.2518825867574012,0.4619295154166435,0.28618789663102007
2020-09-22,0.2837652371710541,0.38170332106381527,0.33453143613516334
2020-09-23,0.3013989148601992,0.34468282687382934,0.3539182618320519
2020-09-24,0.21362421964181605,0.3664935213582513,0.4198822631045589
2020-09-25,0.33373369502724154,0.40353086637340857,0.26273544098520246
2020-09-26,0.21990154515351018,0.4685980931164757,0.3115003704423866
2020-09-27,0.2873512250069967,0.41320852435002214,0.29944026008905733
2020-09-28,0.43344284638695657,0.2554601672916782,0.31109698510994893
2020-09-29,0.29436036583725117,0.3258129375720227,0.37982669459990476
2020-09-30,0.311517143715487,0.29061104666633747,0.3978718088169067
2020-10-01,0.29727518387388896,0.32492786502344356,0.37779695149163506
2020-10-02,0.3042138724708604,0.3959880704637661,0.29979805554565875
2020-10-03,0.15848728980403393,0.3926087591939029,0.44890396053326276
2020-10-04,0.2757693158994111,0.33738770589934436,0.38684298024175917
2020-10-05,0.3508968567429278,0.28876421554663995,0.3603389277496891
2020-10-06,0.32206245809525924,0.3364113209394325,0.3415262222676855
2020-10-07,0.3266976566056274,0.2559794025014601,0.417322938131773
2020-10-08,0.325079708156045,0.26049322743741476,0.41442706635047705
2020-10-09,0.473942137505358,0.2609328294435247,0.2651250310144529
2020-10-10,0.35069241495162995,0.22572525561007373,0.42358233316531446
2020-10-11,0.23480959689496364,0.26767617328284066,0.4975142294868569
2020-10-12,0.38500115314408867,0.26375158262305326,0.3512472679184691
2020-10-13,0.3013681403168093,0.3776635875740757,0.3209682703577706
2020-10-14,0.32381592131918363,0.3194782225178998,0.3567058587592455
2020-10-15,0.3215138335475207,0.35883246577824207,0.31965370416087463
2020-10-16,0.31915478694433563,0.37871748193316956,0.30212772593070203
2020-10-17,0.32691079227918685,0.2586900551394032,0.4143991578775327
2020-10-18,0.3000908367390183,0.3570517372684318,0.34285742657544066
2020-10-19,0.2777693185842047,0.33440852778798763,0.38782215562965905
2020-10-20,0.3353921986826486,0.30978404674369053,0.35482375330108296
2020-10-21,0.3479600146879844,0.29895950633302254,0.3530804809696366
2020-10-22,0.3176964056257357,0.3181809771450085,0.3641226164382301
2020-10-23,0.2783833933064021,0.3760973564200386,0.3455192512276101
2020-10-24,0.11271614938353498,0.2539247083477676,0.6333591483222942
2020-10-25,0.23565595919904472,0.27156062258269503,0.49278342223588234
2020-10-26,0.21883379513507203,0.47596278920003504,0.3052034187445709
2020-10-27,0.3193523768385212,0.39744022016427843,0.28320740288628393
2020-10-28,0.1934431905680486,0.49883151485391924,0.3077252936415322
2020-10-29,0.29974284047393324,0.5004552752431682,0.19980188671593976
2020-10-30,0.23351181766545573,0.450970569587631,0.31551761649915694
2020-10-31,0.09537389284184974,0.478003220853949,0.4266229007989773
2020-11-01,0.17092279382721465,0.323146953102742,0.505930253560962
2020-11-02,0.3328436135320051,0.32255498840370855,0.34460139647004706
2020-11-03,0.2835524154160219,0.3064600737700592,0.4099875099045412
2020-11-04,0.33156442672963143,0.33603442485511165,0.33240115131233705
2020-11-05,0.4097714792005145,0.24175145033083603,0.3484770672917328
2020-11-06,0.3070939735707942,0.3326379308646081,0.3602680960986064
2020-11-07,0.3519667267509759,0.3126656921152631,0.33536758052073495
2020-11-08,0.3633045484733673,0.3028497800060012,0.3338456829125736
2020-11-09,0.47256673078547734,0.2642564449690246,0.26317682330440567
2020-11-10,0.44682064824381046,0.27947072441782495,0.2737086266443358
2020-11-11,0.3959770231891134,0.2831638422263572,0.32085913445264014
2020-11-12,0.3322184335375892,0.3954441145903251,0.27233745382354435
2020-11-13,0.4489018916614997,0.2923319363147876,0.25876617158511317
2020-11-14,0.38605746040123184,0.17693981553603422,0.43700272594938283
2020-11-15,0.32018915888877425,0.2649118862998363,0.4148989574880587
2020-11-16,0.43730855706242067,0.18804008064654376,0.3746513625958381
2020-11-17,0.35593796480851375,0.25970097978555984,0.38436105533009934
2020-11-18,0.39245972218129943,0.24673306571221415,0.3608072101565816
2020-11-19,0.2914672376561955,0.3307168352418771,0.3778159286382754
2020-11-20,0.31624568952114757,0.36900898167554536,0.31474533096052715
2020-11-21,0.30907857829657526,0.36038909274698644,0.3305323313712671
2020-11-22,0.2335131938961805,0.3073323960186864,0.45915440952942954
2020-11-23,0.43648330106915595,0.26666154886688187,0.29685515212251057
2020-11-24,0.4515706023170463,0.1567011955064049,0.39172820176857676
2020-11-25,0.34134968522288245,0.3435342091418407,0.3151161087118631
2020-11-26,0.2870282393088913,0.2630854092565898,0.4498863553093299
2020-11-27,0.4194312987548407,0.2963106413879329,0.2842580671131234
2020-11-28,0.49631304054831465,0.10395974838950982,0.39972721530745425
2020-11-29,0.27240821870331444,0.3206863521748099,0.40690542185864165
2020-11-30,0.35778104937831673,0.28515983628054786,0.35705911907516075
2020-12-01,0.49675645782403344,0.2148581505470875,0.2883853925006219
2020-12-02,0.34841965802157554,0.37283684781920967,0.2787434908667335
2020-12-03,0.4221442220478264,0.3034236547695558,0.2744321225639319
2020-12-04,0.382794339063264,0.29842459720097814,0.3187810641505428
2020-12-05,0.19555821131716072,0.311873744553144,0.4925680594323927
2020-12-06,0.2987601030678045,0.3746526735171938,0.3265872194354669
2020-12-07,0.33607095274128695,0.2994975701585943,0.3644314704612313
2020-12-08,0.4187532761010848,0.24176123594029025,0.3394854854123689
2020-12-09,0.41794505107176644,0.23178081109898335,0.35027413665889845
2020-12-10,0.3702644600696836,0.3052739722048761,0.3244615700698419
2020-12-11,0.3003077013684708,0.28936697033547404,0.4103253307592434
2020-12-12,0.2374192599567596,0.26189481200772075,0.5006859283108299
2020-12-13,0.3147604627085412,0.244871002231161,0.44036853294961004
2020-12-14,0.38264434998495167,0.3503488465476985,0.26700680538654487
2020-12-15,0.33700696147991205,0.2260381960924558,0.4369548428695348
2020-12-16,0.3448841314253709,0.2414602736761008,0.4136555955307247
2020-12-17,0.42420869626839935,0.23113819529185767,0.344653109033713
2020-12-18,0.3187060209680432,0.31074435679634427,0.37054962379889356
2020-12-19,0.411059452794054,0.1712593082792911,0.4176812406474468
2020-12-20,0.3125528865076762,0.28585811060627875,0.4015890039069975
2020-12-21,0.3219287883721221,0.3467688057471431,0.331302403949989
2020-12-22,0.2674292849380163,0.3972028241075869,0.33536789005863304
2020-12-23,0.40241508475409876,0.3249213195559344,0.2726635954736298
2020-12-24,0.34462222495249567,0.22623484841940558,0.4291429273824885
2020-12-25,0.3919516320138927,0.22061464125602276,0.38743372559699535
2020-12-27,0.3556124503367763,0.27858987184229095,0.36579767707629357
2020-12-28,0.39850571624123876,0.24625159271129154,0.35524268896954886
2020-12-29,0.41095178354737233,0.2252255890445278,0.36382262534094567
2020-12-30,0.4341504202309257,0.2774845578413165,0.28836501983010265
2020-12-31,0.39523838792791777,0.2634236787139206,0.3413379322552297
2021-01-01,0.4664962991153549,0.2654725647139092,0.26803113799617645
